id_producto,total_venta,total_costo,utilidad,margen
OFF-PA-10001212,425.88,294.21,131.67,0.3092
OFF-PA-10001215,77.09,49.37,27.72,0.3583
OFF-PA-10001223,881.24,570.57,310.67,0.3568
OFF-PA-10001236,270.26,295.26,-25.0,-0.202
OFF-PA-10001243,29.9,15.25,14.65,0.49
OFF-PA-10001246,45.36,23.59,21.77,0.48
OFF-PA-10001258,1962.12,1949.19,12.93,-0.0282
OFF-PA-10001259,35.64,33.3,2.34,0.0657
OFF-PA-10001260,88.11,48.46,39.65,0.45
OFF-PA-10001274,18.25,9.67,8.58,0.47
OFF-PA-10001275,100.01,65.64,34.37,0.3437
OFF-PA-10001281,191.6,99.63,91.97,0.48
OFF-PA-10001283,278.0,187.34,90.66,0.29
OFF-PA-10001289,1279.08,731.4,547.68,0.4262
OFF-PA-10001293,79.06,43.8,35.25,0.4367
OFF-PA-10001294,242.55,208.65,33.9,0.1398
OFF-PA-10001295,405.96,236.75,169.21,0.4243
OFF-PA-10001301,312.0,298.65,13.35,-0.0152
OFF-PA-10001302,32.76,27.36,5.4,0.1648
OFF-PA-10001307,54.6,32.13,22.47,0.4262
OFF-PA-10001323,556.29,456.75,99.54,0.1789
OFF-PA-10001327,550.96,704.16,-153.2,-0.2988
OFF-PA-10001348,61.44,36.9,24.54,0.3994
OFF-PA-10001351,28.69,24.42,4.27,0.1489
OFF-PA-10001357,651.44,348.71,302.73,0.454
OFF-PA-10001363,294.72,156.2,138.52,0.47
OFF-PA-10001370,179.1,187.8,-8.7,-0.167
OFF-PA-10001371,274.32,277.5,-3.18,-0.2139
OFF-PA-10001385,353.4,279.04,74.36,0.1844
OFF-PA-10001409,14.69,26.46,-11.77,-0.8015
OFF-PA-10001421,25.31,21.12,4.19,0.1655
OFF-PA-10001445,419.31,218.16,201.15,0.4797
OFF-PA-10001448,7.01,13.32,-6.31,-0.9007
OFF-PA-10001450,19.92,10.16,9.76,0.49
OFF-PA-10001456,190.72,177.6,13.12,0.0688
OFF-PA-10001457,186.5,113.7,72.79,0.3925
OFF-PA-10001461,86.84,48.63,38.21,0.415
OFF-PA-10001466,552.42,298.62,253.8,0.4594
OFF-PA-10001470,465.5,295.36,170.14,0.31
OFF-PA-10001471,116.96,63.16,53.8,0.46
OFF-PA-10001492,403.78,401.88,1.9,-0.1065
OFF-PA-10001495,96.58,90.86,5.72,0.0592
OFF-PA-10001497,1261.4,834.66,426.74,0.2483
OFF-PA-10001509,268.5,144.99,123.51,0.46
OFF-PA-10001516,322.37,333.0,-10.63,-0.0375
OFF-PA-10001523,353.25,267.6,85.65,0.1123
OFF-PA-10001526,114.54,71.11,43.43,0.3944
OFF-PA-10001531,26.42,28.53,-2.12,-0.0801
OFF-PA-10001534,127.01,70.76,56.25,0.428
OFF-PA-10001536,866.76,456.96,409.8,0.4382
OFF-PA-10001537,118.8,103.5,15.3,0.1288
OFF-PA-10001560,80.94,48.02,32.92,0.364
OFF-PA-10001569,120.53,64.02,56.51,0.4475
OFF-PA-10001576,177.76,236.6,-58.84,-0.3815
OFF-PA-10001578,111.84,70.56,41.28,0.3691
OFF-PA-10001583,49.98,27.27,22.71,0.4037
OFF-PA-10001593,136.34,82.22,54.12,0.395
OFF-PA-10001595,59.4,59.4,0.0,0.0
OFF-PA-10001609,73.7,44.42,29.28,0.415
OFF-PA-10001620,152.01,89.91,62.1,0.4085
OFF-PA-10001622,38.14,22.47,15.66,0.4156
OFF-PA-10001639,155.74,92.18,63.56,0.3811
OFF-PA-10001650,360.55,198.18,162.37,0.4445
OFF-PA-10001653,172.03,237.15,-65.12,-0.4821
OFF-PA-10001656,55.6,41.76,13.84,0.2489
OFF-PA-10001661,894.13,793.08,101.05,0.1412
OFF-PA-10001662,697.09,457.92,239.17,0.2409
OFF-PA-10001667,169.83,105.25,64.58,0.3984
OFF-PA-10001685,476.99,299.55,177.44,0.3194
OFF-PA-10001686,475.44,294.84,180.6,0.3799
OFF-PA-10001691,35.75,53.04,-17.29,-0.4837
OFF-PA-10001708,432.64,394.56,38.08,0.0591
OFF-PA-10001712,149.85,82.42,67.43,0.45
OFF-PA-10001720,428.36,282.72,145.64,0.3369
OFF-PA-10001722,452.58,335.16,117.42,0.2594
OFF-PA-10001725,178.3,98.84,79.46,0.4262
OFF-PA-10001733,26.88,16.98,9.9,0.3683
OFF-PA-10001735,392.88,330.24,62.64,0.1594
OFF-PA-10001736,772.39,448.2,324.2,0.3909
OFF-PA-10001745,108.42,63.43,44.99,0.4258
OFF-PA-10001752,32.87,17.78,15.09,0.4475
OFF-PA-10001758,675.45,615.6,59.85,0.0833
OFF-PA-10001761,237.49,159.8,77.69,0.2977
OFF-PA-10001763,49.95,27.47,22.48,0.45
OFF-PA-10001776,246.58,137.57,109.02,0.4406
OFF-PA-10001790,586.09,349.73,236.36,0.402
OFF-PA-10001795,252.17,278.46,-26.29,-0.2339
OFF-PA-10001800,145.15,84.24,60.91,0.415
OFF-PA-10001801,250.92,147.75,103.18,0.342
OFF-PA-10001804,164.33,93.79,70.54,0.3988
OFF-PA-10001815,960.8,499.62,461.18,0.48
OFF-PA-10001818,800.75,679.38,121.37,0.0873
OFF-PA-10001826,40.18,23.59,16.59,0.415
OFF-PA-10001835,671.14,814.32,-143.18,-0.4121
OFF-PA-10001837,36.29,23.59,12.7,0.35
OFF-PA-10001838,132.89,71.97,60.92,0.4645
OFF-PA-10001844,252.14,166.32,85.82,0.2836
OFF-PA-10001846,69.36,41.27,28.09,0.4135
OFF-PA-10001849,58.0,88.02,-30.02,-0.5177
OFF-PA-10001850,198.29,149.04,49.25,0.2253
OFF-PA-10001858,252.3,212.1,40.2,0.1593
OFF-PA-10001869,474.6,403.62,70.98,0.1496
OFF-PA-10001870,171.07,94.35,76.72,0.4475
OFF-PA-10001878,1791.57,1192.27,599.3,0.302
OFF-PA-10001892,110.02,66.24,43.78,0.4135
OFF-PA-10001905,204.9,176.4,28.5,0.1391
OFF-PA-10001934,147.74,79.32,68.43,0.4422
OFF-PA-10001937,124.42,80.87,43.55,0.35
OFF-PA-10001944,344.37,356.46,-12.09,-0.1756
OFF-PA-10001947,57.41,30.5,26.91,0.4581
OFF-PA-10001950,200.16,119.26,80.9,0.3675
OFF-PA-10001952,82.22,49.33,32.89,0.3925
OFF-PA-10001954,721.74,407.01,314.74,0.433
OFF-PA-10001968,618.4,538.65,79.75,0.0991
OFF-PA-10001970,2167.35,1160.91,1006.44,0.4567
OFF-PA-10001971,1004.67,868.68,135.99,0.0975
OFF-PA-10001972,434.66,322.28,112.38,0.3099
OFF-PA-10001977,443.84,259.65,184.19,0.415
OFF-PA-10001979,338.85,255.84,83.01,-0.0258
OFF-PA-10001994,121.39,72.84,48.56,0.415
OFF-PA-10002001,12.96,6.61,6.35,0.49
OFF-PA-10002005,196.99,111.2,85.8,0.4367
OFF-PA-10002011,253.99,253.12,0.87,-0.0256
OFF-PA-10002022,336.52,452.01,-115.49,-0.3549
OFF-PA-10002033,819.47,569.5,249.97,0.2501
OFF-PA-10002036,138.67,79.32,59.36,0.4135
OFF-PA-10002040,697.2,701.28,-4.08,-0.2322
OFF-PA-10002043,551.88,460.44,91.44,0.0875
OFF-PA-10002047,1596.91,1571.82,25.09,-0.0109
OFF-PA-10002073,475.95,305.28,170.67,0.2874
OFF-PA-10002101,73.35,45.6,27.75,0.3783
OFF-PA-10002105,58.32,30.33,27.99,0.48
OFF-PA-10002109,510.69,629.6,-118.91,-0.1938
OFF-PA-10002120,516.62,280.3,236.33,0.4475
OFF-PA-10002137,262.96,149.76,113.2,0.4107
OFF-PA-10002160,174.56,100.23,74.33,0.4262
OFF-PA-10002193,23.56,43.6,-20.04,-0.8506
OFF-PA-10002195,168.46,97.42,71.04,0.415
OFF-PA-10002196,568.8,394.68,174.12,0.2409
OFF-PA-10002218,130.56,122.76,7.8,0.0597
OFF-PA-10002219,434.88,264.6,170.28,0.3605
OFF-PA-10002222,593.84,333.01,260.83,0.4375
OFF-PA-10002230,67.73,40.64,27.09,0.3944
OFF-PA-10002231,47.62,117.96,-70.34,-1.4773
OFF-PA-10002237,343.2,192.64,150.56,0.3795
OFF-PA-10002245,191.36,108.54,82.82,0.4107
OFF-PA-10002246,119.97,72.37,47.6,0.405
OFF-PA-10002248,759.24,387.72,371.52,0.4893
OFF-PA-10002250,138.53,79.36,59.17,0.4057
OFF-PA-10002254,881.09,527.07,354.02,0.4214
OFF-PA-10002258,7.45,11.36,-3.91,-0.5252
OFF-PA-10002259,76.09,46.55,29.54,0.3933
OFF-PA-10002262,142.56,74.13,68.43,0.48
OFF-PA-10002292,207.9,114.45,93.45,0.4495
OFF-PA-10002295,347.04,230.56,116.48,0.2744
OFF-PA-10002303,119.04,118.08,0.96,0.0081
OFF-PA-10002319,573.65,316.28,257.37,0.4262
OFF-PA-10002328,129.22,145.52,-16.3,-0.0974
OFF-PA-10002333,15.55,9.91,5.64,0.3625
OFF-PA-10002338,681.85,439.53,242.32,0.3166
OFF-PA-10002352,40.41,33.57,6.84,0.1693
OFF-PA-10002356,39.51,21.78,17.73,0.4487
OFF-PA-10002360,402.64,465.78,-63.14,-0.1113
OFF-PA-10002363,322.38,226.56,95.82,0.2801
OFF-PA-10002365,89.42,50.54,38.88,0.428
OFF-PA-10002369,89.28,69.66,19.62,0.2198
OFF-PA-10002370,80.21,96.96,-16.75,-0.2605
OFF-PA-10002371,195.51,125.16,70.35,0.3598
OFF-PA-10002372,605.88,596.4,9.48,0.0031
OFF-PA-10002373,514.03,538.65,-24.62,-0.0741
OFF-PA-10002377,1004.65,589.37,415.28,0.4205
OFF-PA-10002382,668.03,698.32,-30.29,-0.0154
OFF-PA-10002394,174.64,126.0,48.64,0.093
OFF-PA-10002396,250.32,183.12,67.2,0.2685
OFF-PA-10002416,301.27,429.0,-127.73,-0.454
OFF-PA-10002418,238.56,224.4,14.16,-0.0389
OFF-PA-10002421,284.38,176.05,108.34,0.3825
OFF-PA-10002461,129.46,135.72,-6.26,-0.1268
OFF-PA-10002464,364.02,304.57,59.46,0.2403
OFF-PA-10002473,384.88,342.72,42.16,0.1095
OFF-PA-10002477,528.41,280.83,247.58,0.461
OFF-PA-10002479,1215.94,807.21,408.73,0.3421
OFF-PA-10002488,133.58,143.04,-9.46,-0.0946
OFF-PA-10002499,244.7,122.35,122.35,0.5
OFF-PA-10002514,316.6,257.88,58.72,0.0566
OFF-PA-10002516,281.82,326.55,-44.73,-0.2139
OFF-PA-10002520,507.15,271.26,235.89,0.4611
OFF-PA-10002522,134.64,137.92,-3.28,-0.1609
OFF-PA-10002524,673.32,396.0,277.32,0.4085
OFF-PA-10002534,192.78,141.12,51.66,0.0392
OFF-PA-10002539,511.59,400.68,110.91,0.1764
OFF-PA-10002552,32.4,16.85,15.55,0.48
OFF-PA-10002558,268.24,174.36,93.88,0.35
OFF-PA-10002563,350.78,372.24,-21.46,-0.1372
OFF-PA-10002581,755.91,511.17,244.74,0.3354
OFF-PA-10002585,36.36,41.88,-5.52,-0.1518
OFF-PA-10002586,101.59,58.07,43.53,0.4258
OFF-PA-10002606,124.61,75.5,49.1,0.3812
OFF-PA-10002611,43.42,49.32,-5.9,-0.136
OFF-PA-10002615,106.72,59.54,47.19,0.4262
OFF-PA-10002616,271.35,184.95,86.4,0.3184
OFF-PA-10002618,376.48,293.16,83.32,0.194
OFF-PA-10002645,290.77,270.0,20.77,0.0647
OFF-PA-10002652,505.02,505.02,0.0,0.0
OFF-PA-10002659,68.28,38.33,29.95,0.433
OFF-PA-10002666,166.7,99.66,67.04,0.3812
OFF-PA-10002671,47.52,61.92,-14.4,-0.303
OFF-PA-10002689,155.52,84.24,71.28,0.454
OFF-PA-10002709,89.7,48.8,40.9,0.4262
OFF-PA-10002713,227.04,122.6,104.44,0.46
OFF-PA-10002725,240.96,168.8,72.16,0.2995
OFF-PA-10002741,34.24,18.83,15.41,0.45
OFF-PA-10002749,72.25,40.94,31.31,0.405
OFF-PA-10002751,89.7,49.34,40.36,0.45
OFF-PA-10002755,416.25,324.9,91.35,0.2195
OFF-PA-10002764,170.1,86.75,83.35,0.49
OFF-PA-10002767,300.0,211.2,88.8,0.2178
OFF-PA-10002771,389.14,356.22,32.92,0.0943
OFF-PA-10002787,120.53,74.13,46.4,0.3988
OFF-PA-10002811,687.92,795.84,-107.92,-0.2291
OFF-PA-10002818,258.55,160.16,98.39,0.3329
OFF-PA-10002842,26.76,19.02,7.74,0.2892
OFF-PA-10002862,379.2,292.32,86.88,0.2291
OFF-PA-10002870,124.8,68.64,56.16,0.45
OFF-PA-10002893,125.84,65.44,60.4,0.48
OFF-PA-10002918,39.69,45.27,-5.58,-0.1406
OFF-PA-10002921,131.94,101.7,30.24,0.2292
OFF-PA-10002923,597.07,318.11,278.96,0.4583
OFF-PA-10002925,388.08,322.32,65.76,0.1694
OFF-PA-10002927,500.02,390.08,109.94,0.2199
OFF-PA-10002930,226.61,212.22,14.39,-0.0462
OFF-PA-10002941,74.4,67.92,6.48,0.0491
OFF-PA-10002944,163.98,126.0,37.98,0.1998
OFF-PA-10002947,94.86,55.58,39.28,0.428
OFF-PA-10002960,34.86,18.48,16.38,0.47
OFF-PA-10002966,547.74,449.48,98.26,0.1794
OFF-PA-10002968,169.02,98.67,70.35,0.3925
OFF-PA-10002971,136.5,108.0,28.5,0.2088
OFF-PA-10002974,771.33,806.4,-35.07,-0.0768
OFF-PA-10002976,121.92,89.04,32.88,0.2697
OFF-PA-10002986,280.56,159.79,120.77,0.4327
OFF-PA-10003001,85.5,45.16,40.35,0.4475
OFF-PA-10003002,44.63,83.72,-39.09,-0.8758
OFF-PA-10003016,72.85,41.45,31.4,0.4225
OFF-PA-10003020,172.33,175.2,-2.87,-0.1462
OFF-PA-10003022,297.12,176.31,120.81,0.4362
OFF-PA-10003027,191.25,194.4,-3.15,0.0044
OFF-PA-10003033,18.36,15.66,2.7,0.1471
OFF-PA-10003034,332.29,405.6,-73.31,-0.2003
OFF-PA-10003036,64.06,43.24,20.82,0.325
OFF-PA-10003037,295.42,277.2,18.23,0.002
OFF-PA-10003039,944.92,614.45,330.47,0.2524
OFF-PA-10003052,18.96,25.14,-6.18,-0.3259
OFF-PA-10003063,52.8,31.2,21.6,0.4367
OFF-PA-10003072,110.16,64.02,46.14,0.3933
OFF-PA-10003105,317.49,271.2,46.29,0.0533
OFF-PA-10003115,474.52,307.8,166.73,0.2773
OFF-PA-10003127,327.11,185.19,141.92,0.4375
OFF-PA-10003129,684.74,362.91,321.83,0.47
OFF-PA-10003133,420.86,444.0,-23.14,-0.0653
OFF-PA-10003134,499.62,299.77,199.85,0.3825
OFF-PA-10003139,468.02,304.5,163.52,0.335
OFF-PA-10003156,98.04,95.16,2.88,0.0294
OFF-PA-10003172,176.26,94.35,81.91,0.4638
OFF-PA-10003177,98.5,57.28,41.21,0.4243
OFF-PA-10003205,35.95,21.65,14.3,0.4038
OFF-PA-10003224,382.32,361.44,20.88,-0.0068
OFF-PA-10003228,1222.75,648.06,574.69,0.47
OFF-PA-10003232,163.62,106.38,57.24,0.3045
OFF-PA-10003252,860.38,1098.36,-237.98,-0.2778
OFF-PA-10003256,103.86,66.01,37.85,0.3933
OFF-PA-10003270,84.48,52.27,32.21,0.3812
OFF-PA-10003273,290.34,287.46,2.88,0.0099
OFF-PA-10003296,51.38,42.0,9.38,0.1716
OFF-PA-10003301,309.68,220.08,89.6,0.2893
OFF-PA-10003302,1098.64,601.06,497.58,0.4321
OFF-PA-10003303,485.62,270.0,215.62,0.4444
OFF-PA-10003309,104.98,64.02,40.95,0.415
OFF-PA-10003320,39.82,59.76,-19.94,-0.5009
OFF-PA-10003332,1216.7,974.64,242.06,0.0874
OFF-PA-10003333,158.94,108.18,50.76,0.3194
OFF-PA-10003338,120.72,78.3,42.42,0.2329
OFF-PA-10003349,95.9,56.18,39.72,0.4262
OFF-PA-10003350,353.5,229.95,123.55,0.3385
OFF-PA-10003359,147.96,112.5,35.46,0.2397
OFF-PA-10003363,110.16,57.28,52.88,0.48
OFF-PA-10003365,217.42,176.48,40.94,0.201
OFF-PA-10003380,264.38,194.04,70.34,0.2108
OFF-PA-10003381,1047.81,873.75,174.06,0.1354
OFF-PA-10003389,11.95,16.44,-4.49,-0.3755
OFF-PA-10003390,737.88,694.2,43.68,0.0592
OFF-PA-10003395,1789.9,1117.54,672.36,0.2046
OFF-PA-10003405,156.62,176.64,-20.02,-0.0914
OFF-PA-10003407,319.03,190.26,128.77,0.3982
OFF-PA-10003416,968.57,854.16,114.41,-0.0062
OFF-PA-10003418,267.66,248.16,19.5,0.029
OFF-PA-10003424,367.63,328.79,38.84,0.221
OFF-PA-10003441,334.37,178.59,155.78,0.4564
OFF-PA-10003449,297.0,205.14,91.86,0.2199
OFF-PA-10003455,1521.01,1077.72,443.29,0.2471
OFF-PA-10003465,201.08,108.51,92.57,0.4475
OFF-PA-10003475,235.29,221.4,13.89,0.0953
OFF-PA-10003492,126.59,126.0,0.59,-0.1186
OFF-PA-10003499,333.56,212.52,121.04,0.3292
OFF-PA-10003510,403.38,226.26,177.12,0.4391
OFF-PA-10003511,578.92,327.36,251.56,0.412
OFF-PA-10003513,418.32,230.16,188.16,0.4498
OFF-PA-10003517,486.4,416.4,70.0,0.0747
OFF-PA-10003518,298.8,290.1,8.7,0.0291
OFF-PA-10003527,21.2,34.32,-13.12,-0.6186
OFF-PA-10003543,25.92,16.85,9.07,0.35
OFF-PA-10003550,1404.55,1418.58,-14.03,-0.2024
OFF-PA-10003556,40.92,99.3,-58.38,-1.4267
OFF-PA-10003571,470.1,522.24,-52.14,-0.1109
OFF-PA-10003573,130.2,121.94,8.26,0.0694
OFF-PA-10003586,106.2,63.72,42.48,0.4
OFF-PA-10003591,151.54,86.1,65.44,0.4583
OFF-PA-10003625,328.39,187.43,140.96,0.4042
OFF-PA-10003640,228.46,225.6,2.86,-0.0007
OFF-PA-10003641,970.78,569.81,400.98,0.4
OFF-PA-10003651,165.66,90.31,75.35,0.428
OFF-PA-10003654,336.11,307.05,29.06,0.0339
OFF-PA-10003656,538.15,299.15,239.0,0.4262
OFF-PA-10003657,65.06,42.37,22.68,0.3675
OFF-PA-10003664,322.66,183.94,138.72,0.4299
OFF-PA-10003673,245.44,139.13,106.31,0.415
OFF-PA-10003681,47.58,41.28,6.3,0.0511
OFF-PA-10003686,749.58,807.84,-58.26,-0.2197
OFF-PA-10003699,39.89,42.0,-2.11,-0.0529
OFF-PA-10003708,372.99,393.2,-20.21,-0.0853
OFF-PA-10003715,63.0,82.3,-19.3,-0.3717
OFF-PA-10003718,177.41,103.74,73.67,0.3874
OFF-PA-10003724,184.62,96.93,87.69,0.4718
OFF-PA-10003729,46.66,30.33,16.33,0.35
OFF-PA-10003731,687.03,485.19,201.84,0.1174
OFF-PA-10003739,11.56,5.9,5.66,0.49
OFF-PA-10003744,657.75,480.87,176.88,0.226
OFF-PA-10003774,245.96,137.8,108.16,0.4397
OFF-PA-10003784,220.0,140.1,79.9,0.3348
OFF-PA-10003790,575.57,320.67,254.89,0.415
OFF-PA-10003796,193.71,155.1,38.61,0.1993
OFF-PA-10003797,187.92,97.72,90.2,0.48
OFF-PA-10003805,789.5,760.32,29.18,-0.102
OFF-PA-10003808,112.43,136.8,-24.37,-0.2168
OFF-PA-10003823,501.88,306.7,195.17,0.4042
OFF-PA-10003832,444.45,375.2,69.25,0.1018
OFF-PA-10003835,33.96,22.44,11.52,0.3392
OFF-PA-10003838,336.68,209.2,127.48,0.3605
OFF-PA-10003845,92.48,47.16,45.32,0.49
OFF-PA-10003848,178.85,101.09,77.76,0.4475
OFF-PA-10003868,1594.89,1531.53,63.36,0.0397
OFF-PA-10003875,136.56,72.48,64.08,0.4692
OFF-PA-10003878,739.47,627.48,111.99,0.0894
OFF-PA-10003883,119.21,67.2,52.01,0.433
OFF-PA-10003884,615.72,332.64,283.08,0.4598
OFF-PA-10003892,743.43,414.76,328.68,0.4369
OFF-PA-10003893,109.57,65.91,43.66,0.4107
OFF-PA-10003899,741.57,708.84,32.73,0.0472
OFF-PA-10003906,304.34,211.68,92.66,0.2497
OFF-PA-10003907,329.28,174.72,154.56,0.4694
OFF-PA-10003911,1038.77,1022.34,16.43,0.0097
OFF-PA-10003919,7.97,5.28,2.69,0.3375
OFF-PA-10003920,185.64,126.42,59.22,0.319
OFF-PA-10003936,76.46,43.8,32.66,0.415
OFF-PA-10003937,101.16,124.47,-23.31,-0.3671
OFF-PA-10003938,1758.86,1551.0,207.86,-0.0332
OFF-PA-10003939,52.22,99.24,-47.02,-0.9003
OFF-PA-10003943,232.22,218.97,13.25,-0.0817
OFF-PA-10003953,49.25,26.96,22.29,0.428
OFF-PA-10003956,166.2,153.78,12.42,-0.0514
OFF-PA-10003969,429.46,299.7,129.76,0.2029
OFF-PA-10003971,56.21,30.5,25.71,0.4581
OFF-PA-10003981,95.42,65.64,29.78,0.2663
OFF-PA-10003982,235.02,172.8,62.22,0.1952
OFF-PA-10003994,181.94,176.58,5.35,0.0654
OFF-PA-10004000,50.14,31.36,18.78,0.3944
OFF-PA-10004016,123.86,109.12,14.74,0.119
OFF-PA-10004020,193.86,117.04,76.82,0.3935
OFF-PA-10004022,29.97,16.48,13.49,0.45
OFF-PA-10004024,8.3,7.28,1.02,0.1233
OFF-PA-10004027,1017.28,549.44,467.84,0.4599
OFF-PA-10004034,499.68,295.2,204.48,0.4092
OFF-PA-10004039,615.78,342.6,273.18,0.4135
OFF-PA-10004040,129.17,73.2,55.97,0.439
OFF-PA-10004041,161.32,101.75,59.57,0.3583
OFF-PA-10004054,178.02,128.34,49.68,0.2791
OFF-PA-10004069,417.0,354.6,62.4,0.1496
OFF-PA-10004071,1098.5,605.84,492.66,0.441
OFF-PA-10004082,223.44,111.72,111.72,0.5
OFF-PA-10004092,342.58,171.29,171.29,0.5
OFF-PA-10004100,238.46,141.52,96.94,0.3988
OFF-PA-10004101,169.78,90.98,78.8,0.428
OFF-PA-10004111,336.0,246.96,89.04,0.1833
OFF-PA-10004115,1143.11,1079.73,63.38,0.0231
OFF-PA-10004124,239.59,317.82,-78.23,-0.3622
OFF-PA-10004145,399.51,321.3,78.21,0.2003
OFF-PA-10004151,67.92,52.98,14.94,0.22
OFF-PA-10004155,691.55,754.68,-63.13,-0.2437
OFF-PA-10004156,213.19,115.67,97.52,0.4581
OFF-PA-10004160,268.38,187.92,80.46,0.2998
OFF-PA-10004174,117.4,150.66,-33.26,-0.2833
OFF-PA-10004185,216.65,166.2,50.45,0.1249
OFF-PA-10004187,345.87,389.31,-43.44,-0.2165
OFF-PA-10004190,348.18,204.0,144.18,0.3968
OFF-PA-10004200,138.9,104.25,34.65,0.2495
OFF-PA-10004239,47.08,28.25,18.83,0.3812
OFF-PA-10004241,221.87,172.4,49.47,0.1539
OFF-PA-10004243,417.34,217.02,200.32,0.48
OFF-PA-10004248,36.96,23.23,13.73,0.3812
OFF-PA-10004255,97.2,50.54,46.66,0.48
OFF-PA-10004260,227.54,203.76,23.78,0.0147
OFF-PA-10004261,98.42,85.68,12.74,0.1294
OFF-PA-10004267,527.31,408.03,119.28,0.1355
OFF-PA-10004268,788.44,912.78,-124.34,-0.3323
OFF-PA-10004285,133.6,72.95,60.65,0.4367
OFF-PA-10004286,329.07,243.6,85.47,0.2597
OFF-PA-10004287,89.64,84.36,5.28,0.0589
OFF-PA-10004294,670.56,717.12,-46.56,-0.1301
OFF-PA-10004296,47.86,88.56,-40.7,-0.8506
OFF-PA-10004313,293.8,252.72,41.08,0.1398
OFF-PA-10004326,212.02,266.22,-54.2,-0.4014
OFF-PA-10004327,603.54,323.8,279.74,0.454
OFF-PA-10004335,257.83,256.68,1.15,-0.0209
OFF-PA-10004337,225.68,155.1,70.58,0.2847
OFF-PA-10004343,234.9,230.4,4.5,0.0192
OFF-PA-10004353,527.47,290.91,236.56,0.428
OFF-PA-10004355,79.06,47.17,31.88,0.402
OFF-PA-10004359,2206.89,1279.5,927.39,0.3094
OFF-PA-10004379,287.55,307.23,-19.68,-0.0537
OFF-PA-10004380,339.3,356.4,-17.1,-0.1129
OFF-PA-10004381,422.75,249.81,172.94,0.415
OFF-PA-10004385,136.5,110.16,26.34,0.2276
OFF-PA-10004386,218.46,190.08,28.38,0.1299
OFF-PA-10004405,29.2,17.05,12.16,0.415
OFF-PA-10004411,19.92,15.16,4.76,0.239
OFF-PA-10004421,259.46,169.44,90.02,0.2969
OFF-PA-10004429,81.18,61.74,19.44,0.2395
OFF-PA-10004433,33.36,30.36,3.0,0.0899
OFF-PA-10004438,122.8,65.08,57.72,0.47
OFF-PA-10004444,295.12,273.6,21.52,0.0271
OFF-PA-10004450,359.04,244.32,114.72,0.3195
OFF-PA-10004451,134.78,74.13,60.65,0.4243
OFF-PA-10004468,265.46,166.05,99.4,0.3873
OFF-PA-10004470,668.8,583.41,85.39,0.2407
OFF-PA-10004475,1012.71,670.26,342.45,0.191
OFF-PA-10004480,351.7,248.16,103.54,0.2884
OFF-PA-10004495,424.94,268.38,156.56,0.3069
OFF-PA-10004498,68.28,45.12,23.16,0.3392
OFF-PA-10004501,245.2,216.04,29.16,0.0922
OFF-PA-10004519,60.03,34.27,25.76,0.4581
OFF-PA-10004530,321.44,163.93,157.51,0.49
OFF-PA-10004531,198.2,144.8,53.4,0.2694
OFF-PA-10004569,109.58,60.5,49.08,0.4479
OFF-PA-10004573,234.9,168.0,66.9,0.1737
OFF-PA-10004589,638.98,600.75,38.24,0.0363
OFF-PA-10004600,731.51,514.8,216.71,0.2639
OFF-PA-10004609,80.35,47.17,33.18,0.415
OFF-PA-10004610,105.29,61.2,44.08,0.3911
OFF-PA-10004613,1072.44,1034.28,38.16,-0.0716
OFF-PA-10004621,141.26,84.24,57.02,0.4057
OFF-PA-10004627,11.18,10.44,0.74,0.0665
OFF-PA-10004640,52.78,67.8,-15.02,-0.2847
OFF-PA-10004641,348.81,324.45,24.36,0.0698
OFF-PA-10004648,237.28,339.66,-102.38,-0.3846
OFF-PA-10004665,227.94,133.62,94.32,0.4135
OFF-PA-10004673,380.7,404.43,-23.73,-0.1448
OFF-PA-10004675,99.06,58.29,40.77,0.415
OFF-PA-10004694,893.01,732.36,160.65,0.1799
OFF-PA-10004727,835.76,649.08,186.68,0.1401
OFF-PA-10004733,82.37,52.51,29.86,0.3625
OFF-PA-10004734,72.8,36.4,36.4,0.5
OFF-PA-10004735,146.45,77.5,68.95,0.454
OFF-PA-10004741,861.98,849.15,12.83,0.0074
OFF-PA-10004746,162.62,142.08,20.54,0.1279
OFF-PA-10004756,398.64,370.8,27.84,0.0698
OFF-PA-10004761,161.02,196.17,-35.14,-0.3354
OFF-PA-10004766,45.0,31.98,13.02,0.2893
OFF-PA-10004782,97.2,50.54,46.66,0.48
OFF-PA-10004815,458.31,369.6,88.71,0.0551
OFF-PA-10004835,119.52,68.16,51.36,0.4297
OFF-PA-10004842,327.47,196.2,131.27,0.3263
OFF-PA-10004849,329.3,349.86,-20.56,-0.1007
OFF-PA-10004854,547.4,522.0,25.4,0.0061
OFF-PA-10004856,268.8,228.6,40.2,0.1496
OFF-PA-10004881,31.5,34.14,-2.64,-0.0838
OFF-PA-10004888,151.63,84.24,67.39,0.4312
OFF-PA-10004910,221.24,149.94,71.3,0.3063
OFF-PA-10004911,196.98,102.43,94.55,0.48
OFF-PA-10004918,28.48,33.24,-4.76,-0.1673
OFF-PA-10004923,179.28,174.24,5.04,0.0281
OFF-PA-10004930,398.93,274.86,124.07,0.2901
OFF-PA-10004943,249.48,147.03,102.45,0.3971
OFF-PA-10004946,941.37,794.7,146.67,0.0362
OFF-PA-10004947,48.79,28.25,20.54,0.4042
OFF-PA-10004948,29.88,15.84,14.04,0.47
